dataset_id,dataset_name,has_log,condition,strain_id,tf_identity,timepoints,classification,is_tf_localisation,tf_localisation_reason,reason,channels,all_channels,provenance,raw_llm_response
2706,BS_test_3_00,True,galactose to 1% sucrose + 1% galactose,PGAL1 BSWT;BS1;BS2;BS3;dGAL2;group 1: wildtype001/wildtype002;group 2: BSWT003/BSWT004/BSWT005/BSWT006/BSWT007/BSWT008;group 3: BS2009/BS2010/BS2011/BS2012/BS2013/BS2014;group 4: BS3015/BS3016/BS3017/BS3018/BS3019/BS3020;group 5: BS1021/BS1022/BS1023/BS1024,UNKNOWN,180,YES,NO,"This experiment studies BS constructs and gene expression in PGAL1 strains using GFP/Cy5/brightfield, with no transcription factor or nuclear-localisation reporter named as being tracked.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: bs_test_3log.txt.,GFP;cy5,GFP;Cy5;Brightfield,"condition=llm | strain=strain-field-labels,point-groups | tf=none | fluorescence=parsed-channels | tf_localisation=llm","[condition]
galactose to 1% sucrose + 1% galactose

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment studies BS constructs and gene expression in PGAL1 strains using GFP/Cy5/brightfield, with no transcription factor or nuclear-localisation reporter named as being tracked."
2707,GalBS_00,True,,gal2- (wildtype positions) and derivatives with different BS's downstream of Gal1 promoter-GFP;group 1: wildtype;group 2: BS1;group 3: BS3;group 4: BS2;group 5: BSWT,UNKNOWN,180,YES,NO,"This experiment tracks Gal1 promoter-driven GFP induction with different Nab3/Nrd1 binding sites, not the nuclear-cytoplasmic localisation of a tagged transcription factor.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: galbslog.txt.,GFP;cy5,Brightfield;GFP;Cy5,"condition=none | strain=strain-field-labels,point-groups | tf=none | fluorescence=parsed-channels | tf_localisation=llm","[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment tracks Gal1 promoter-driven GFP induction with different Nab3/Nrd1 binding sites, not the nuclear-cytoplasmic localisation of a tagged transcription factor."
2708,GlucoseStress_Alan_03,True,,Msn2-GFP/Dof6=mCherry;Dof6-GFP/Msn2-mCherry;Sfp1-GFP/;wild type (By4741);group 1: wt001;group 2: sfp1_GFP005/sfp1_GFP006/sfp1_GFP007;group 3: dof6_GFPpos009/dof6_GFPpos010/dof6_GFPpos011;group 4: msn2_GFPpos013/msn2_GFPpos014/msn2_GFPpos015,Msn2;Sfp1;Mig1,300,YES,YES,"Known TF(s) detected: Msn2, Sfp1, Mig1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: glucosestress_alanlog.txt.,mCherry;GFP,Brightfield;mCherry;GFP,"condition=none | strain=strain-field-labels,point-groups | tf=details,position-names,tagged-proteins | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
UNKNOWN"
2709,NADHcellcycle_02,True,,group 1: Nhp6;group 2: htb2;group 3: whi5,Htb2;Whi5,180,YES,YES,Known TF(s) detected: Whi5,Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: nadhcellcyclelog.txt.,GFP;coumarin,Brightfield;GFP;coumarin,condition=none | strain=point-groups | tf=position-names | fluorescence=parsed-channels | tf_localisation=known-tf,"[condition]
UNKNOWN"
2710,oxstress_00,True,,247;group 1: Msn2;group 2: phluorin,Msn2,360,YES,YES,Known TF(s) detected: Msn2,Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: oxstresslog.txt.,pHluorin405;pHluorin488;GFP;cy5,pHluorin405;Brightfield;pHluorin488;GFP;cy5,"condition=none | strain=details,strain-field-labels,point-groups | tf=position-names | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
UNKNOWN"
4409,pH_6_76_00,True,,,UNKNOWN,1,NO,NO,"This is a pHluorin calibration/pH measurement experiment using brightfield, GFP/pHluorin405, and cy5 channels, with no transcription factor being tagged or tracked for nuclear localisation.",Fluorescence channel(s) found in parsed acquisition metadata.,GFP;pHluorin405;cy5,Brightfield;GFP;pHluorin405;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This is a pHluorin calibration/pH measurement experiment using brightfield, GFP/pHluorin405, and cy5 channels, with no transcription factor being tagged or tracked for nuclear localisation."
2711,nadh2_01,True,2% glucose to 0.1% glucose,78;56;By4742 (78) W303 Ade2+ (56);group 1: w303;group 2: by4742,UNKNOWN,240,YES,NO,"This experiment is NADH imaging in BY4742/W303 cells using brightfield and coumarin channels, with no transcription factor or nuclear-localisation reporter tagged or tracked.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: nadh2log.txt.,coumarin,Brightfield;coumarin,"condition=llm | strain=details,strain-field-labels,point-groups | tf=none | fluorescence=parsed-channels | tf_localisation=llm","[condition]
2% glucose to 0.1% glucose

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment is NADH imaging in BY4742/W303 cells using brightfield and coumarin channels, with no transcription factor or nuclear-localisation reporter tagged or tracked."
2712,CD1_22_01,True,,,UNKNOWN,180,YES,NO,"The log only mentions checking expression/localisation of an unspecified fluorescence marker in Cryptococcus with Brightfield and cy5 channels, and names no transcription factor being tracked for nuclear-cytoplasmic localisation.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5;GFP,Brightfieldcy5;GFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only mentions checking expression/localisation of an unspecified fluorescence marker in Cryptococcus with Brightfield and cy5 channels, and names no transcription factor being tracked for nuclear-cytoplasmic localisation."
2713,CD1_22_02,True,,,UNKNOWN,180,YES,NO,The log only shows brightfield/cy5 imaging to check a fluorescence marker in Cryptococcus with no named transcription factor or nuclear–cytoplasmic TF localisation reporter being tracked.,Fluorescence channel(s) found in parsed acquisition metadata.,cy5;GFP,Brightfieldcy5;GFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only shows brightfield/cy5 imaging to check a fluorescence marker in Cryptococcus with no named transcription factor or nuclear–cytoplasmic TF localisation reporter being tracked."
2714,CD1_22_03,True,,,UNKNOWN,180,YES,NO,The log only mentions a generic fluorescence marker in Brightfield/Cy5/GFP channels and provides no named transcription factor or nuclear-cytoplasmic TF localisation readout.,Fluorescence channel(s) found in parsed acquisition metadata.,cy5;GFP,Brightfieldcy5;GFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only mentions a generic fluorescence marker in Brightfield/Cy5/GFP channels and provides no named transcription factor or nuclear-cytoplasmic TF localisation readout."
2715,CD1_22_00,True,,,UNKNOWN,180,YES,NO,"The log only mentions checking expression/localisation of an unspecified fluorescence marker in Cryptococcus with brightfield/cy5/GFP channels, and does not identify any transcription factor being tracked for nuclear-cytoplasmic localisation.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5;GFP,Brightfieldcy5;GFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only mentions checking expression/localisation of an unspecified fluorescence marker in Cryptococcus with brightfield/cy5/GFP channels, and does not identify any transcription factor being tracked for nuclear-cytoplasmic localisation."
2716,100xSFgraticule_00,True,,,UNKNOWN,180,YES,NO,This is a graticule slide calibration image in Brightfield/GFP with no transcription factor or nuclear-localisation reporter being tracked in cells.,Fluorescence channel(s) found in parsed acquisition metadata.,GFP,BrightfieldGFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This is a graticule slide calibration image in Brightfield/GFP with no transcription factor or nuclear-localisation reporter being tracked in cells."
2353,Pdr5_turbidostat_00,False,,,UNKNOWN,,NO,NO,"Pdr5 is a multidrug transporter membrane protein, not a transcription factor or nuclear-localisation reporter, so this is not a TF localisation experiment.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Pdr5 is a multidrug transporter membrane protein, not a transcription factor or nuclear-localisation reporter, so this is not a TF localisation experiment."
2354,Pdr5_turbidostat_00,False,,,UNKNOWN,,NO,NO,"Pdr5 is a multidrug transporter/plasma-membrane protein, not a transcription factor or nuclear-localisation reporter, so this is not a TF localisation experiment.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Pdr5 is a multidrug transporter/plasma-membrane protein, not a transcription factor or nuclear-localisation reporter, so this is not a TF localisation experiment."
2355,AggregationScreen_zeropcGlc_00,False,,,UNKNOWN,,NO,NO,"This appears to be a protein aggregation screen under zero/low glucose conditions, not tracking the nuclear–cytoplasmic localisation of a transcription factor.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This appears to be a protein aggregation screen under zero/low glucose conditions, not tracking the nuclear–cytoplasmic localisation of a transcription factor."
2401,Pdr5_turbidostat_00,False,,,UNKNOWN,,NO,NO,"Pdr5 is a pleiotropic drug-resistance ABC transporter at the plasma membrane, not a transcription factor or nuclear-localisation reporter, so this is not TF localisation.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Pdr5 is a pleiotropic drug-resistance ABC transporter at the plasma membrane, not a transcription factor or nuclear-localisation reporter, so this is not TF localisation."
2402,AggregationScreen_zeropcGlc_00,False,,,UNKNOWN,,NO,NO,"This appears to be a protein aggregation screen under zero-percent glucose, not tracking the nuclear-cytoplasmic localisation of a transcription factor.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This appears to be a protein aggregation screen under zero-percent glucose, not tracking the nuclear-cytoplasmic localisation of a transcription factor."
2403,Pdr5_turbidostat_00,True,,,UNKNOWN,200,YES,NO,This experiment is about Pdr5 expression/fluconazole tolerance and does not indicate tracking the nuclear-cytoplasmic localisation of a fluorescently tagged transcription factor.,Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: pdr5_turbidostat.log.,GFP_Z;GFP;cy5,Brightfield;GFP_Z;GFP;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment is about Pdr5 expression/fluconazole tolerance and does not indicate tracking the nuclear-cytoplasmic localisation of a fluorescently tagged transcription factor."
2404,AggregationScreen_zeropcGlc_00,False,,,UNKNOWN,,NO,NO,"This appears to be a protein aggregation screen under zero-percent glucose, not tracking the nuclear-cytoplasmic localisation of a transcription factor.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This appears to be a protein aggregation screen under zero-percent glucose, not tracking the nuclear-cytoplasmic localisation of a transcription factor."
2405,Ardra_mutants_00,False,,,UNKNOWN,,NO,NO,"The dataset name alone does not indicate any tagged transcription factor or nuclear-localisation reporter being tracked, so this cannot be identified as a TF localisation experiment.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The dataset name alone does not indicate any tagged transcription factor or nuclear-localisation reporter being tracked, so this cannot be identified as a TF localisation experiment."
2451,Ardra_mutants_00,True,no nocodazole to nocodazole,,UNKNOWN,450,YES,NO,"This experiment is described as measuring kinetochore dwell time with GFP and cy5 channels, with no transcription factor or nuclear-cytoplasmic TF reporter being tracked.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: ardra_mutants.log.,GFP_Z;GFP;cy5,Brightfield;GFP_Z;GFP;cy5,condition=llm | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
no nocodazole to nocodazole

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment is described as measuring kinetochore dwell time with GFP and cy5 channels, with no transcription factor or nuclear-cytoplasmic TF reporter being tracked."
2453,AggregationScreen_zeropcGlc_00,True,2% glucose to 0% glucose,,Ade6;Vip1;Rse1;Iki3;Caf130;Gdh2;She4;Amd1;Elp2;Pat1;Hsc82;Gcd6;Sse2;Ssk1;Pan3;Whi3;Sac7;Gcd2;Ecm25;Hbs1,100,YES,YES,"Known TF(s) detected: Hsc82, Ssk1, Pan3, Whi3, Sac7",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: aggregationscreen_zeropcglc.log.,GFP;GFPFast;cy5,Brightfield;GFP;GFPFast;cy5,condition=llm | strain=none | tf=group-labels | fluorescence=parsed-channels | tf_localisation=known-tf,"[condition]
2% glucose to 0% glucose"
2452,Ramp_2to0pGlc_20h_Msn2Dot6Mig1_00,True,2% glucose to 0% glucose,1352;762;742,Msn2;Dot6;Mig1,312,YES,YES,"Known TF(s) detected: Msn2, Dot6, Mig1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: ramp_2to0pglc_20h_msn2dot6mig1.log.,GFP_Z;GFP;cy5;mCherry_Z;mCherry,Brightfield;GFP_Z;GFP;cy5;mCherry_Z;mCherry,condition=llm | strain=group-lines | tf=dataset-name | fluorescence=parsed-channels | tf_localisation=known-tf,"[condition]
2% glucose to 0% glucose"
2454,Ramp_1to0pGlc_12h30m_Msn2Dot6Mig1_00,True,1% glucose to 0% glucose,1352;762;742,Msn2;Dot6;Mig1,222,YES,YES,"Known TF(s) detected: Msn2, Dot6, Mig1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: ramp_1to0pglc_12h30m_msn2dot6mig1.log.,GFP_Z;GFP;cy5;mCherry_Z;mCherry,Brightfield;GFP_Z;GFP;cy5;mCherry_Z;mCherry,condition=llm | strain=group-lines | tf=dataset-name | fluorescence=parsed-channels | tf_localisation=known-tf,"[condition]
1% glucose to 0% glucose"
2455,Ramp_2to0pGlc_8h_Msn2Dot6Mig1_00,True,2% glucose to 0% glucose,1352;762;742,Msn2;Dot6;Mig1,192,YES,YES,"Known TF(s) detected: Msn2, Dot6, Mig1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: ramp_2to0pglc_8h_msn2dot6mig1.log.,GFP_Z;GFP;cy5;mCherry_Z;mCherry,Brightfield;GFP_Z;GFP;cy5;mCherry_Z;mCherry,condition=llm | strain=group-lines | tf=dataset-name | fluorescence=parsed-channels | tf_localisation=known-tf,"[condition]
2% glucose to 0% glucose"
2456,Ramp_2to0pGlc_20h_Msn2Dot6Mig1_00,True,2% glucose to 0% glucose,1352;762;742,Msn2;Dot6;Mig1,312,YES,YES,"Known TF(s) detected: Msn2, Dot6, Mig1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: ramp_2to0pglc_20h_msn2dot6mig1.log.,GFP_Z;GFP;cy5;mCherry_Z;mCherry,Brightfield;GFP_Z;GFP;cy5;mCherry_Z;mCherry,condition=llm | strain=group-lines | tf=dataset-name | fluorescence=parsed-channels | tf_localisation=known-tf,"[condition]
2% glucose to 0% glucose"
2457,Aggregation_screen_AGGFP1_00,True,1% glucose in SC to water),,Fas2;Slh1;Aro1;Ade6;Vip1;Rse1;Iki3;Caf130;Gdh2;Ura7,100,YES,NO,"Only non-TF markers detected: Fas2, Slh1, Aro1, Ade6, Vip1, Rse1, Iki3, Caf130, Gdh2, Ura7",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: aggregation_screen_aggfp1.log.,GFP;GFPFast;mCherry;cy5,Brightfield;GFP;GFPFast;mCherry;cy5,condition=switch-phrase | strain=none | tf=group-labels | fluorescence=parsed-channels | tf_localisation=non-tf-marker,
2458,Aggregation_screen_AGGFP3_00,False,,,UNKNOWN,,NO,NO,This is a protein aggregation screen (AGGFP) and does not indicate tracking of a transcription factor’s nuclear localisation.,No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This is a protein aggregation screen (AGGFP) and does not indicate tracking of a transcription factor’s nuclear localisation."
